RRUFFID,CODID,RMSE
R040099,5000222,3.3473746309398678
R040099,9007060,3.34112325187003
R040099,9007061,3.810682840445907
R040099,9007062,3.820119250960614
R040099,9007063,3.8205254745823707
R040099,9007064,3.811332798935459
R040099,9007065,3.8138267799510097
R040099,9007066,3.8145278650017733
R040099,9007067,3.8144663096683438
R040099,9007068,3.81401160043808
R040099,9007069,3.814317964189296
R040099,9007070,3.8152408669600324
R040099,9007071,3.8156749412007467
R040099,9009005,3.3415914525037533
R040099,2300449,3.340951424891706
R050045,1000043,4.547127569142322
R050045,5000222,4.554263479593821
R050045,9007060,4.551134084580782
R050045,9007061,4.924350698424895
R050045,9007062,4.93651168631459
R050045,9007063,4.939408898824642
R050045,9007064,4.935507826151346
R050045,9007065,4.935519015361886
R050045,9007066,4.936188176316827
R050045,9007067,4.936746305151414
R050045,9007068,4.937545381045618
R050045,9007069,4.9364690357704255
R050045,9007070,4.93515050274703
R050045,9007071,4.9378353335119405
R050045,9009005,4.550596620459855
R050045,2300449,4.55049227233154
R050046,1000043,3.1050358303603756
R050046,5000222,3.1207377146308484
R050046,9007060,3.1188579645438472
R050046,9007061,3.41688377837956
R050046,9007062,3.425331591677854
R050046,9007063,3.4257507482376206
R050046,9007064,3.4173158832243624
R050046,9007065,3.4173711074985524
R050046,9007066,3.417892820999108
R050046,9007067,3.4191137817470363
R050046,9007068,3.4195328198123636
R050046,9007069,3.418893565160893
R050046,9007070,3.4195635081237836
R050046,9007071,3.4197000554204893
R050046,9009005,3.1204316865657926
R050046,2300449,3.118246178576315
R050115,1000043,3.0186813174857114
R050115,5000222,2.988988994992481
R050115,9007060,2.985739055835614
R050115,9007061,3.484371984960289
R050115,9007062,3.490127447485449
R050115,9007063,3.4917931638292674
R050115,9007064,3.4833005059907456
R050115,9007065,3.4840863913114606
R050115,9007066,3.4843487419408303
R050115,9007067,3.4841506770113266
R050115,9007068,3.4847874422322334
R050115,9007069,3.4847180709260503
R050115,9007070,3.484942520201479
R050115,9007071,3.4857259427971816
R050115,9009005,2.9865800976348607
R050115,2300449,2.985123524230474
R060548,1000043,4.016927568556814
R060548,5000222,3.9848065434155764
R060548,9007060,3.9792031549790257
R060548,9007061,4.393557104499751
R060548,9007062,4.406834302148424
R060548,9007063,4.406364305160121
R060548,9007064,4.4005414227605195
R060548,9007065,4.402455829726351
R060548,9007066,4.401303310079977
R060548,9007067,4.40216854235552
R060548,9007068,4.402971194446498
R060548,9007069,4.4027348942804085
R060548,9007070,4.401479229609002
R060548,9007071,4.401174131473362
R060548,9009005,3.979673994242059
R060548,2300449,3.9783446408316365
R070003,9005385,4.251129770886163
R040039,9000302,4.739569983367011
R040042,9000302,4.016283115639971
R040075,9000302,3.615310274820668
R040018,9000267,4.851996746944996
R040018,9000268,4.814773350771724
R040018,9000269,4.629499250851816
R040018,9000270,4.709055711374011
R040018,9000271,4.705350353327829
R040018,9000272,4.967862808972294
R040018,9000273,4.667968971244325
R040018,9000274,4.829014317198924
R040018,9000275,4.763434897437705
R040018,9000319,4.507446173459342
R040018,9000320,4.831793170231125
R040018,9000321,4.870303871659354
R040018,9000322,4.890737988345825
R040018,9000534,4.615602313198752
R040018,9000535,4.627238769469529
R040018,9000536,4.837181129438994
R040018,9000537,4.870303871659354
R040018,9000538,4.908157449512028
R040018,9000539,4.893306738118728
R040018,9000540,4.864226303784927
R040018,9000541,4.903970810085428
R040018,9000817,4.8169148580341306
R040018,9000818,4.817060008745261
R040018,9001096,4.5561621469770825
R040018,9001573,4.646022154935208
R040018,9002355,4.824340139884442
R040018,9002356,4.822273750137017
R040018,9002357,4.809320880031225
R040018,9002358,4.831057152986408
R040018,9002359,4.83524845105545
R040018,9002360,4.8310414719515675
R040018,9003570,4.812700485396965
R040018,9003571,4.81755045904755
R040018,9003572,4.827964037902972
R040018,9006152,4.820658031604481
R040018,9006398,4.418338771852432
R040018,9007377,4.575896833433021
R040018,9010414,4.821485350922969
R040018,9011461,4.868734574163823
R040018,9011462,4.900422412815025
R040018,9011463,4.8859581372048995
R040018,9011464,4.869352444615657
R040018,9011465,4.837720902897378
R040018,9011466,4.886573197457794
R040018,9011467,4.795840573227586
R040018,9013093,4.605698185121944
R040018,9013094,4.506789130316948
R040018,9013095,4.860199224551174
R040018,9013096,4.883186960415187
R040018,9013097,4.880883553034862
R040018,9013098,4.88796792910725
R040018,9013099,4.900152355893242
R040018,9013100,4.889509319387093
R040018,9013101,4.842128570643531
R040018,9014297,4.439457757311664
R040018,9014501,4.692207141373941
R040018,9015274,4.800380646853069
R040018,9015658,4.430590936650815
R040018,9015858,4.812858109491453
R040018,9016385,4.613777034914601
R040018,9016598,4.7847323979280505
R040018,1549722,4.650926820354796
R040018,9016991,4.717529771491494
R040018,9016992,4.931816696997889
R040018,9016993,4.805339614301525
R040018,9016994,4.86655687083167
R040052,9000267,4.248384511447947
R040052,9000268,4.154525846196196
R040052,9000269,3.9281563372985624
R040052,9000270,4.05329436329396
R040052,9000271,4.068812251281638
R040052,9000272,4.304491775957599
R040052,9000273,3.9983824902654144
R040052,9000274,4.195673063906553
R040052,9000275,4.119906550861326
R040052,9000319,3.8300117422419553
R040052,9000320,4.23083265698718
R040052,9000321,4.261350174320658
R040052,9000322,4.269711407526213
R040052,9000534,3.9002361989852723
R040052,9000535,3.7491913436912676
R040052,9000536,4.237322365700772
R040052,9000537,4.261350174320658
R040052,9000538,4.29206804647198
R040052,9000539,4.277956906855716
R040052,9000540,4.24326153724534
R040052,9000541,4.270576403998325
R040052,9000817,4.192599173326178
R040052,9000818,4.192782052034213
R040052,9001096,3.8099563760302764
R040052,9001573,3.97112027984013
R040052,9002355,4.1895813881539405
R040052,9002356,4.177953473928937
R040052,9002357,4.171805206327999
R040052,9002358,4.192134542378183
R040052,9002359,4.194511345335429
R040052,9002360,4.190182139754117
R040052,9003570,4.190771026692128
R040052,9003571,4.185237576080979
R040052,9003572,4.176610803327032
R040052,9006152,4.183216691563789
R040052,9006398,3.8311346005779225
R040052,9007377,3.801485401721494
R040052,9010414,4.19205921898937
R040052,9011461,4.272748359246346
R040052,9011462,4.266315822997069
R040052,9011463,4.257346927344306
R040052,9011464,4.195995212790838
R040052,9011465,4.213987891539196
R040052,9011466,4.284216035906749
R040052,9011467,4.155495196634558
R040052,9013093,3.8240106358632495
R040052,9013094,4.1559155207881
R040052,9013095,4.247966517532721
R040052,9013096,4.235357105615972
R040052,9013097,4.2637918751549435
R040052,9013098,4.272446497649459
R040052,9013099,4.27324849857833
R040052,9013100,4.226196432054898
R040052,9013101,4.14058839827366
R040052,9014297,3.8090222019021267
R040052,9014501,4.128449077186014
R040052,9015274,4.111132537170168
R040052,9015658,3.8084650025933358
R040052,9015858,4.1785187888290585
R040052,9016385,3.7231181704297995
R040052,9016598,4.130998652063762
R040052,1549722,3.9708075491289163
R040052,9016991,4.070892536339721
R040052,9016992,4.308176519826212
R040052,9016993,4.163311199078708
R040052,9016994,4.237172806075251
R040057,9000267,4.310803355457951
R040057,9000268,4.150596734783227
R040057,9000269,3.9430244488542425
R040057,9000270,4.003365129124889
R040057,9000271,4.05167087607213
R040057,9000272,4.331532407740843
R040057,9000273,3.9733359580323637
R040057,9000274,4.166275410145272
R040057,9000275,4.069353058203679
R040057,9000319,4.1055107267012305
R040057,9000320,3.885284013925723
R040057,9000321,4.216370930214782
R040057,9000322,4.23672907456887
R040057,9000534,4.214601191277996
R040057,9000535,4.20563363741803
R040057,9000536,3.889605869418694
R040057,9000537,4.216370930214782
R040057,9000538,4.253938860417945
R040057,9000539,4.2628005944337675
R040057,9000540,4.229852137665603
R040057,9000541,4.274423497565811
R040057,9000817,4.149004183980966
R040057,9000818,4.149171226858738
R040057,9001096,4.198972264624108
R040057,9001573,3.9551554370888207
R040057,9002355,4.164604301841429
R040057,9002356,4.145777384695686
R040057,9002357,4.168922901855199
R040057,9002358,4.165602858350865
R040057,9002359,4.167500327481944
R040057,9002360,4.160318648319999
R040057,9003570,4.15130734314858
R040057,9003571,4.163275285324549
R040057,9003572,4.16147558419588
R040057,9006152,4.158639637344756
R040057,9006398,4.076881335146704
R040057,9007377,4.199817782504628
R040057,9010414,4.158319036534959
R040057,9011461,4.245196494605715
R040057,9011462,4.2477479537004985
R040057,9011463,4.236648855393528
R040057,9011464,4.247780571827613
R040057,9011465,4.23096454526244
R040057,9011466,4.252599927840437
R040057,9011467,4.156973714215813
R040057,9013093,4.212352075900361
R040057,9013094,3.9389615149341997
R040057,9013095,3.702443847791037
R040057,9013096,4.203995181314234
R040057,9013097,4.232074952914443
R040057,9013098,4.219501096401803
R040057,9013099,4.249212058416692
R040057,9013100,4.25366933229338
R040057,9013101,4.233110203554843
R040057,9014297,4.102401559757802
R040057,9014501,4.133611709857958
R040057,9015274,4.159352764374607
R040057,9015658,4.09974356360507
R040057,9015858,4.135976576622476
R040057,9016385,4.203961183105945
R040057,9016598,4.160936746377824
R040057,1549722,3.9537728504159726
R040057,9016991,4.028304246987333
R040057,9016992,4.273896200480566
R040057,9016993,4.117855206743649
R040057,9016994,4.212360756777794
R050117,9000267,4.667355767272688
R050117,9000268,4.5712044281248865
R050117,9000269,4.390716211582759
R050117,9000270,4.426575239020902
R050117,9000271,4.489062119465166
R050117,9000272,4.741840105664177
R050117,9000273,4.4231081913490495
R050117,9000274,4.5942846366779095
R050117,9000275,4.53147310753075
R050117,9000319,4.475247338520133
R050117,9000320,4.482002219418969
R050117,9000321,4.638455734081513
R050117,9000322,4.657592938055305
R050117,9000534,4.539636509853788
R050117,9000535,4.374601022143258
R050117,9000536,4.486967748978186
R050117,9000537,4.638455734081513
R050117,9000538,4.673828816732053
R050117,9000539,4.680533542047774
R050117,9000540,4.636620612269313
R050117,9000541,4.643817703184654
R050117,9000817,4.591576970429282
R050117,9000818,4.591734909165399
R050117,9001096,4.362985928943647
R050117,9001573,4.397958542887217
R050117,9002355,4.572642999245737
R050117,9002356,4.580843258916131
R050117,9002357,4.584916496405695
R050117,9002358,4.596188093943235
R050117,9002359,4.594643308786818
R050117,9002360,4.592482967083136
R050117,9003570,4.589530395672255
R050117,9003571,4.568534906547467
R050117,9003572,4.578142966208187
R050117,9006152,4.570875738680649
R050117,9006398,4.471141078255565
R050117,9007377,4.3802992855575695
R050117,9010414,4.57990260697212
R050117,9011461,4.657715561981192
R050117,9011462,4.664733301937724
R050117,9011463,4.647304840548373
R050117,9011464,4.631333672475208
R050117,9011465,4.643284987825654
R050117,9011466,4.667544678216346
R050117,9011467,4.565655470493814
R050117,9013093,4.427028589019227
R050117,9013094,4.259686081650162
R050117,9013095,4.592950791776537
R050117,9013096,4.6438604474678105
R050117,9013097,4.6236603431608305
R050117,9013098,4.657650802198
R050117,9013099,4.659453682051031
R050117,9013100,4.664825509100419
R050117,9013101,4.602700323584911
R050117,9014297,4.4791592622887215
R050117,9014501,4.572040909158503
R050117,9015274,4.546446118103504
R050117,9015658,4.474718313426098
R050117,9015858,4.572883562660317
R050117,9016385,4.379860006847626
R050117,9016598,4.5863297848856615
R050117,1549722,4.399276370053067
R050117,9016991,4.472765938918953
R050117,9016992,4.695919257369413
R050117,9016993,4.5685636021758045
R050117,9016994,4.629916829883903
R060535,9000267,6.669650760666472
R060535,9000268,6.655260121910847
R060535,9000269,6.539446528764949
R060535,9000270,6.581847937583379
R060535,9000271,6.588708509637916
R060535,9000272,6.745681123158823
R060535,9000273,6.565089995525448
R060535,9000274,6.675684684886199
R060535,9000275,6.636628625293807
R060535,9000319,6.36061314707956
R060535,9000320,6.604617340226874
R060535,9000321,6.67955123864462
R060535,9000322,6.710058306570729
R060535,9000534,6.459635358347953
R060535,9000535,6.420569425825038
R060535,9000536,6.608014178326171
R060535,9000537,6.67955123864462
R060535,9000538,6.725865547788536
R060535,9000539,6.722562566947427
R060535,9000540,6.694379830008689
R060535,9000541,6.7291492765525405
R060535,9000817,6.660448288622148
R060535,9000818,6.66054266865056
R060535,9001096,6.399848892222807
R060535,9001573,6.555624402216786
R060535,9002355,6.660833356415601
R060535,9002356,6.663417592185004
R060535,9002357,6.663746392875211
R060535,9002358,6.671110181527257
R060535,9002359,6.679472969204694
R060535,9002360,6.676220074405359
R060535,9003570,6.657427916343085
R060535,9003571,6.657156305452993
R060535,9003572,6.663345730855051
R060535,9006152,6.6638819239856115
R060535,9006398,6.356346697825108
R060535,9007377,6.397807303903064
R060535,9010414,6.6587714116167245
R060535,9011461,6.689561059759044
R060535,9011462,6.710630030817873
R060535,9011463,6.711933185558044
R060535,9011464,6.687144932164592
R060535,9011465,6.681503376592256
R060535,9011466,6.719984260704926
R060535,9011467,6.659477882842967
R060535,9013093,6.394333905281642
R060535,9013094,6.2208244399638
R060535,9013095,6.672381470743442
R060535,9013096,6.698430613872777
R060535,9013097,6.691621248487495
R060535,9013098,6.6918404062147445
R060535,9013099,6.723712933739748
R060535,9013100,6.713637057778903
R060535,9013101,6.66585535122432
R060535,9014297,6.377540965047917
R060535,9014501,6.578164706048841
R060535,9015274,6.6390083655449015
R060535,9015658,6.371279407155528
R060535,9015858,6.651477455203792
R060535,9016385,6.428260259050697
R060535,9016598,6.655654510469679
R060535,1549722,6.558502211800965
R060535,9016991,6.595493685070367
R060535,9016992,6.729259701954342
R060535,9016993,6.655455322186205
R060535,9016994,6.70024962921182
R060539,9000267,7.700555550090503
R060539,9000268,7.658048314257226
R060539,9000269,7.576941770732315
R060539,9000270,7.522533879654969
R060539,9000271,7.610337553865768
R060539,9000272,7.73187820611987
R060539,9000273,7.581629457066244
R060539,9000274,7.677313897914531
R060539,9000275,7.625034420949631
R060539,9000319,7.468145244415591
R060539,9000320,7.249842812428545
R060539,9000321,7.693678679389904
R060539,9000322,7.691588836054457
R060539,9000534,7.652978232576471
R060539,9000535,7.614250515908741
R060539,9000536,7.249689455024724
R060539,9000537,7.693678679389904
R060539,9000538,7.703793188196173
R060539,9000539,7.681189326308843
R060539,9000540,7.682011584985979
R060539,9000541,7.715887231991212
R060539,9000817,7.665301739225155
R060539,9000818,7.66538268228538
R060539,9001096,7.595201496084189
R060539,9001573,7.5793821391023615
R060539,9002355,7.6655494203125
R060539,9002356,7.633834753005268
R060539,9002357,7.669617442943727
R060539,9002358,7.669953042176364
R060539,9002359,7.670097534619647
R060539,9002360,7.667598943753918
R060539,9003570,7.6640516399460115
R060539,9003571,7.666161117235549
R060539,9003572,7.661829107818694
R060539,9006152,7.670058086120236
R060539,9006398,7.458962463830812
R060539,9007377,7.619348774607577
R060539,9010414,7.6626779811016545
R060539,9011461,7.695537567421531
R060539,9011462,7.707686927690353
R060539,9011463,7.7058289621576055
R060539,9011464,7.685668557368989
R060539,9011465,7.695555102635921
R060539,9011466,7.718146341387713
R060539,9011467,7.6552187560771054
R060539,9013093,7.6311334894379845
R060539,9013094,7.458539054190037
R060539,9013095,7.40534639098633
R060539,9013096,7.675199744004677
R060539,9013097,7.702177046632545
R060539,9013098,7.692218662979452
R060539,9013099,7.687778752995474
R060539,9013100,7.7054851059504035
R060539,9013101,7.692355373858456
R060539,9014297,7.484222034445608
R060539,9014501,7.626267576529787
R060539,9015274,7.654360826308997
R060539,9015658,7.481480558148819
R060539,9015858,7.657017483384167
R060539,9016385,7.594907970844257
R060539,9016598,7.672330650581709
R060539,1549722,7.587234573214345
R060539,9016991,7.584737110205884
R060539,9016992,7.70652726285923
R060539,9016993,7.642954999892073
R060539,9016994,7.693956441732669
R060551,9000267,7.1670059636565995
R060551,9000268,7.163903818255056
R060551,9000269,7.066410083792181
R060551,9000270,7.0766621104391385
R060551,9000271,7.112333445687553
R060551,9000272,7.250363380125708
R060551,9000273,7.083801525788778
R060551,9000274,7.186937184311146
R060551,9000275,7.149859247611516
R060551,9000319,6.909919000388825
R060551,9000320,7.073040961208181
R060551,9000321,7.190012855482503
R060551,9000322,7.2217056016522925
R060551,9000534,7.010705572857496
R060551,9000535,6.914009774031793
R060551,9000536,7.0757972075156
R060551,9000537,7.190012855482503
R060551,9000538,7.231630786608286
R060551,9000539,7.214419923184851
R060551,9000540,7.215114789484468
R060551,9000541,7.22161233582127
R060551,9000817,7.167047836666301
R060551,9000818,7.1671321655702265
R060551,9001096,6.887699245068468
R060551,9001573,7.080743903016418
R060551,9002355,7.164964230955534
R060551,9002356,7.176256702651251
R060551,9002357,7.1803298669690045
R060551,9002358,7.186247050918184
R060551,9002359,7.1889034867608546
R060551,9002360,7.1883772326213
R060551,9003570,7.1688311248114855
R060551,9003571,7.164353783411933
R060551,9003572,7.172496108586084
R060551,9006152,7.16522008401248
R060551,9006398,6.906700966779562
R060551,9007377,6.892027103762178
R060551,9010414,7.171077338994306
R060551,9011461,7.20199189258626
R060551,9011462,7.230423386167559
R060551,9011463,7.218848870896588
R060551,9011464,7.191874728588241
R060551,9011465,7.196674323868663
R060551,9011466,7.2212508435271285
R060551,9011467,7.142887677587912
R060551,9013093,6.9146664338828385
R060551,9013094,6.679562079143943
R060551,9013095,7.167562956304713
R060551,9013096,7.197941011811174
R060551,9013097,7.203976824342379
R060551,9013098,7.20946197341507
R060551,9013099,7.224389024136224
R060551,9013100,7.2214615478491435
R060551,9013101,7.151149808448727
R060551,9014297,6.91957595554136
R060551,9014501,7.098249356441584
R060551,9015274,7.129721621647573
R060551,9015658,6.9143880997142375
R060551,9015858,7.158220546785724
R060551,9016385,6.922111962840127
R060551,9016598,7.175153251656812
R060551,1549722,7.077049912062031
R060551,9016991,7.105134411607296
R060551,9016992,7.226447066732031
R060551,9016993,7.170596766012087
R060551,9016994,7.215122661318157
R070137,1010130,5.1053929388269115
R070137,9005102,4.955292566023255
R070137,9005103,4.955308592380434
R070137,9005104,4.955160930474844
R070137,9005105,4.955076556781796
R070137,9005106,4.955030569104933
R070137,9005107,4.954920350244903
R070137,9005108,4.954737305976731
R070137,9005109,4.954901334313004
R070137,9005110,4.954819598030891
R070137,9005111,4.954578647121527
R070137,9005112,4.9549372430644345
R070137,9005113,4.954880801398683
R070137,9005114,4.954758606279897
R070137,9006893,4.9707555064312885
R070137,9006894,5.105167694509881
R070137,9006895,5.112558365316343
R070137,9006896,5.111308952654099
R070137,9006897,5.106728209828724
R070137,9006898,5.105592870758309
R070137,9006899,5.1107038870457275
R070137,9006900,5.113387364024748
R070137,9006901,5.112595763216965
R070137,9006902,5.105538237342081
R070137,9006903,5.114672011737974
R070137,9006904,5.101840252478859
R070137,9006905,5.115386860747579
R070137,9006906,5.108615259807216
R070137,9006907,5.119288289200858
R070137,9012441,5.089153025846319
R070137,1513087,5.063797065637236
R070137,2300615,5.098891215693695
R070137,1567173,4.93643339035452
R060174,9008073,4.5498056816373795
R060174,9011427,4.6222159846569495
R060174,2018857,4.761397710800597
R050595,1007234,3.421322977463425
R050595,2100690,4.08619865628481
R050595,2101577,3.4550212800773963
R050595,9008188,3.4270284087610006
R050595,9008189,3.4271995433553593
R050595,1530353,3.454175240437451
R050595,2107265,3.8931336338310785
R050595,2109101,3.620815487103594
R040027,1011001,4.077791721801256
R040027,9006200,3.9340855697619266
R040027,9006201,3.9342732414920327
R040027,9006202,3.874020491843465
R040027,9006203,3.8665185237601043
R040027,9006204,3.8658682039827754
R040027,9006205,3.8657921553250114
R040027,9006206,3.9347474322402425
R040027,9006207,3.9345568674413456
R040027,9006208,3.8745632094833153
R040027,9006209,3.866837525717715
R040027,9006210,3.866252072162021
R040027,9006211,3.934554653946947
R040027,9006212,3.9343670540465476
R040027,9006213,3.8744709695055652
R040027,9006214,3.866756799933976
R040027,9006215,3.866252072162021
R040027,9006216,3.8669148140725826
R040027,9006221,3.9348449619763373
R040027,9006222,3.934652886067845
R040027,9006223,3.874656185409553
R040027,9006224,3.866837525717715
R040027,9006225,3.866252072162021
R040027,9006226,3.9346506632646707
R040027,9006227,3.934461595696704
R040027,9006228,3.8745632094833153
R040027,9006229,3.866756799933976
R040027,9006230,3.866252072162021
R040027,9006253,3.9349432574617786
R040027,9006254,3.9345568674413456
R040027,9006255,3.874656185409553
R040027,9006256,3.8669189163013207
R040027,9006257,3.8663307620494964
R040027,9006258,3.9349432574617786
R040027,9006259,3.9347496555788175
R040027,9006260,3.874749906087919
R040027,9006261,3.8669189163013207
R040027,9006262,3.8664101104168775
R040027,9006266,3.934554653946947
R040027,9006267,3.9343670540465476
R040027,9006268,3.8744709695055652
R040027,9006269,3.9603411829248634
R040027,9006270,3.866174029948507
R040027,9007017,3.813938843369807
R040027,9007018,3.8675055798683418
R040027,9007019,4.003118456851872
R040027,9007020,4.068103205228725
R040027,9007021,4.034525423970585
R040027,9007022,4.175182294532878
R040027,9007023,4.2535219991502435
R040027,9007024,4.276122611847854
R040027,9007025,4.281120221151663
R040027,9007026,4.285364323144672
R040027,9007027,4.284444293908635
R040027,9007028,4.283717358715625
R040027,9007029,4.284094547124242
R040027,9007030,4.284573133645665
R040027,9007031,4.282853219646962
R040027,9007032,4.282856753148363
R040027,9007033,4.284239018615716
R040027,9007034,4.28799368808535
R040027,9007035,4.2848652595371
R040027,9007036,4.283033301153467
R040027,9007037,4.281828744655756
R040027,9007038,4.280356652170432
R040027,9007039,4.281908638059612
R040027,9007040,4.281113947118799
R040027,9007041,4.280700742858458
R040027,9007042,4.281413033391547
R040027,9007043,4.279975617317355
R040027,9007044,4.280526746577444
R040027,9007045,4.274723170422919
R040027,9013642,3.9347326018768247
R040027,9015620,3.9347687887270304
R060187,2104270,5.974321191566433
R060187,5000087,5.740718586574545
R060187,9000001,5.7300607312642535
R060187,9008694,5.805808726303065
R060187,9013400,5.809093865299157
R060187,9013401,5.799840497881806
R060187,9013402,5.73013269305801
R060187,9013403,5.729946738259161
R060187,9014778,6.331173991717724
R060187,2106944,5.947541281839751
R060187,1539418,6.1323315762839545
R070325,2104270,5.5128798725956
R070325,5000087,5.2882465083591494
R070325,9000001,5.242555950123743
R070325,9008694,5.312953942414931
R070325,9013400,5.388663257677095
R070325,9013401,5.335110201949872
R070325,9013402,5.246100969458686
R070325,9013403,5.251636018699251
R070325,9014778,5.907918411436589
R070325,2106944,5.481335979600644
R070325,1539418,5.684444418844343
R040157,9000102,5.6433123570877575
R040157,9007712,5.562153414231741
R040157,1548823,5.562153414231741
R060366,9000102,5.460785668393874
R060366,9007712,5.409822476902668
R060366,1548823,5.409822476902668
R060841,1000048,4.569968226933778
R060841,1011002,4.46834734986134
R060841,4124699,4.610501396459637
R060841,1540252,4.604939434498495
R050439,9000940,4.000562612637546
R070304,9012258,5.376707195813873
R070304,1529673,5.618553170443989
R050156,9007579,6.678253126187389
R060060,9000027,3.535179907294663
R060060,9000418,3.5423203607400935
R060060,9000419,3.9357933838309043
R060060,9000461,4.206199246868143
R060060,9000878,3.5417989475347524
R060060,9000879,3.7076724231667977
R060060,9000880,4.047226407802108
R060060,9000881,4.2497183226655
R061031,9000027,3.22604716636441
R061031,9000418,3.2297925106559626
R061031,9000419,3.6246872877256973
R061031,9000461,3.924432638744275
R061031,9000878,3.229325520033341
R061031,9000879,3.379217913109806
R061031,9000880,3.7370195003975817
R061031,9000881,3.9626219032177015
R050142,1008762,5.1541894146182825
R050142,1008766,5.100856341375609
R050142,1008767,5.105411502971282
R050142,1008768,5.065905301366957
R050142,1009073,5.135920498985269
R050142,1011026,5.189075873225103
R050142,1011087,5.238360209192656
R050142,1011088,5.1351654082945695
R050142,2211652,5.103183265392066
R050142,9002158,5.170455546293216
R050142,9002159,5.168039319211348
R050142,9003076,5.178040738798104
R050142,9003077,5.179249963981963
R050142,9003078,5.1350149086174826
R050142,9003079,5.203069634646542
R050142,9003080,5.205797229266651
R050142,9009154,5.173391935227749
R050142,9010406,5.105525082024251
R050142,1527237,5.198123575409018
R050142,4344128,5.155213596064608
R050142,1538421,5.235262680711845
R050142,9017382,5.140937720982739
R050142,9017417,5.205402344612358
R050454,1008762,15.426524236420502
R050454,1008766,15.408196644915822
R050454,1008767,15.405407783846137
R050454,1008768,15.406685771443938
R050454,1009073,15.409719855256386
R050454,1011026,15.34224995695544
R050454,1011087,15.43187217712555
R050454,1011088,15.398379151592604
R050454,2211652,15.411615468787735
R050454,9002158,15.405731346222908
R050454,9002159,15.410536675956726
R050454,9003076,15.427942439075446
R050454,9003077,15.41612484806228
R050454,9003078,15.420664515232843
R050454,9003079,15.425638915120329
R050454,9003080,15.431938803874349
R050454,9009154,15.402841656711898
R050454,9010406,15.415205356616774
R050454,1527237,15.324354163465676
R050454,4344128,15.419634998911937
R050454,1538421,15.347591629086873
R050454,9017382,15.37984378402134
R050454,9017417,15.363214017535666
R070279,1100138,5.362657587952986
R070279,9008463,5.453834217496178
R070279,9011612,5.39752537964948
R070279,9011613,5.36315517455103
R070279,9012430,5.360636846331116
R070279,9012953,5.3634661709023
R070279,9013035,5.358692494485204
R070279,9013036,5.590423098129206
R070279,9013037,5.612267740192468
R070279,9013038,5.6267395653701655
R070279,9013039,5.633461112620699
R070279,9013040,5.637660513924199
R070279,9013041,5.638405720158114
R070279,9013042,5.642501943070918
R070279,9013043,5.642520909286798
R070279,9013044,5.6431295889798605
R070279,1512491,5.643402745286211
R070279,1545302,5.619912320270959
R050365,9008157,9.520681360038706
R090045,1011054,6.774926109036486
R090045,1011251,6.886420585068582
R090045,1011260,6.860503189936011
R090045,9000067,6.860394357750574
R090045,9000108,6.864961132404317
R090045,9008839,6.860394357750574
R090045,9008862,6.720393082087647
R090045,9011663,6.654283601010551
R070444,1008756,10.65882054220946
R070444,1008763,10.65882054220946
R070444,9010009,10.744146697407146
R070444,9012129,10.67622370173139
R070444,9012131,10.67581179789305
R070444,9012134,10.7813660487515
R070444,9012135,10.782289767873637
R070444,9015340,10.648064694197531
R070444,1521197,10.792220650281354
R070444,2310566,10.77903093362434
R070292,1000041,3.5243207217426034
R070292,2104025,3.538094408208008
R070292,4300180,3.187109110562465
R070292,9000629,3.614348197154955
R070292,9003308,3.1804669663958673
R070292,9003309,3.5501841201053326
R070292,9003310,3.6154690303173456
R070292,9003311,3.617882949020747
R070292,9003312,3.618333359487302
R070292,9003313,3.6181115718697767
R070292,9003314,3.6192441741069703
R070292,9006369,3.6122876959865438
R070292,9006370,3.6108793332111255
R070292,9006371,3.604264155734641
R070292,9006372,3.5741318338590715
R070292,9006373,3.3814520726636266
R070292,9006374,3.213720430409084
R070292,9006375,3.4747107150481207
R070292,9006376,3.6015326794069904
R070292,9006377,3.6117422735322062
R070292,9006378,3.616026514182034
R070292,9006379,3.617425966841903
R070292,9006380,3.6172426600086753
R070292,9006381,3.618674933784816
R070292,9006382,3.6189928593405667
R070292,9006383,3.6194025962505867
R070292,9006384,3.6194256543003034
R070292,9006385,3.6192133153145094
R070292,9006386,3.619483060847855
R070292,9006387,3.619268077040575
R070292,9006388,3.620808196174651
R070292,9008678,3.1669391150185544
R070292,4320809,3.601752322779129
R070292,2311042,3.5243207217426034
R070292,2108652,3.607859027823942
R070292,7132177,3.3063949668489565
R070534,1000041,3.3116410616272787
R070534,2104025,3.2764206558676006
R070534,4300180,3.0422819782618755
R070534,9000629,3.358484469262484
R070534,9003308,2.9740774532724696
R070534,9003309,3.255522560873203
R070534,9003310,3.3590316702429934
R070534,9003311,3.3628542819285863
R070534,9003312,3.3622536619331296
R070534,9003313,3.363675893047777
R070534,9003314,3.364975311444049
R070534,9006369,3.3582066892443585
R070534,9006370,3.3556484420491763
R070534,9006371,3.3518129345498653
R070534,9006372,3.3343870411614924
R070534,9006373,3.160982507801364
R070534,9006374,3.0553123005268565
R070534,9006375,3.1326830851655734
R070534,9006376,3.3454445433977478
R070534,9006377,3.354954920836488
R070534,9006378,3.360475457621405
R070534,9006379,3.360880718351597
R070534,9006380,3.3627490954532546
R070534,9006381,3.36327378522858
R070534,9006382,3.363922283094454
R070534,9006383,3.36380554791713
R070534,9006384,3.3635350026589195
R070534,9006385,3.3642264802256427
